Date,Open,High,Low,Adj Close,Volume
2020-02-05,49.51,51.88,49.47,50.75,887950.0
2020-02-04,49.94,51.55,49.31,49.61,859360.0
2020-02-03,51.01,51.97,49.8,50.11,876040.0
2020-01-31,52.92,53.36,50.97,51.56,827910.0
2020-01-30,53.09,53.2,51.66,52.14,720120.0
2020-01-29,53.97,54.37,52.81,53.33,624980.0
2020-01-28,52.77,54.06,52.68,53.48,633960.0
2020-01-27,53.7,53.71,52.13,53.14,712880.0
2020-01-24,55.69,55.95,53.85,54.19,586200.0
2020-01-23,56.11,56.27,54.77,55.59,704000.0
2020-01-22,58.26,58.38,56.03,56.74,620120.0
2020-01-21,59.17,59.73,57.68,58.34,50180.0
2020-01-20,59.28,59.32,58.56,58.73,362745.7917109458
2020-01-19,59.36,59.66,59.2,59.27,362745.7917109458
2020-01-17,58.59,58.98,58.27,58.54,122560.0
2020-01-16,58.1,58.87,57.56,58.52,182870.0
2020-01-15,58.2,58.36,57.36,57.81,433170.0
2020-01-14,58.03,58.72,57.72,58.23,507710.0
2020-01-13,59.04,59.27,57.91,58.08,584000.0
2020-01-10,59.61,59.78,58.85,59.04,596190.0
2020-01-09,59.99,60.31,58.66,59.56,750930.0
2020-01-08,62.84,65.65,59.15,59.61,1210000.0
2020-01-07,62.91,63.15,62.11,62.7,582650.0
2020-01-06,63.71,64.72,62.64,63.27,724240.0
2020-01-03,61.18,64.09,61.13,63.05,885860.0
2020-01-02,61.6,61.6,60.64,61.18,486870.0
2020-01-01,61.52,61.54,61.33,61.33,362745.7917109458
